PERSON_ID,NAME,DURATION,SITE,TIME
124,Donald Brown II,1820.40974,83,09/08/2020 8:35
125,Mathew Prince,6531.383986,276,09/08/2020 8:52
126,Jeffery Mcclain,149.5749939,210,09/08/2020 8:51
127,Courtney Bentley,6112.286104,216,09/08/2020 8:58
128,Dwayne Padilla,1619.214014,0,09/08/2020 8:38
129,Tammy Maldonado,3201.675598,200,09/08/2020 8:31
130,Stacey Frank,3232.439617,232,09/08/2020 8:59
131,James Savage,2335.205246,71,09/08/2020 8:40
132,Kevin Hill,203.6797791,189,09/08/2020 8:52
133,Sabrina Bennett,3492.754431,228,09/08/2020 8:56
134,Danny Silva,1322.740634,125,09/08/2020 8:57
135,Zachary Casey,937.3472122,40,09/08/2020 8:59
136,Joseph Rasmussen,10443.61253,70,09/08/2020 8:42
137,Christie Olson,2172.790935,116,09/08/2020 8:57
138,Stephanie Daugherty,1431.171333,62,09/08/2020 8:45
139,Samantha Richardson,352.0831306,13,09/08/2020 8:54
140,Janet Vaughn,4113.006514,166,09/08/2020 8:30
141,Laura Duncan,2988.387913,183,09/08/2020 8:52
142,Cynthia Middleton,5145.17166,220,09/08/2020 8:31
143,Clayton Holden,3596.51665,37,09/08/2020 8:37
144,Justin Mills,259.1168571,74,09/08/2020 8:32
145,Craig Nguyen,2415.849819,263,09/08/2020 8:41
146,Charles Jones,2858.695899,244,09/08/2020 8:30
147,Amanda Smith,4395.017987,271,09/08/2020 8:35
148,Amy Anderson,12209.3937,138,09/08/2020 8:45
149,James Vance,1459.820933,271,09/08/2020 8:48
150,Candace Miller,2150.288705,197,09/08/2020 8:49
151,Ashley Norris,3614.674881,11,09/08/2020 8:50
152,Cynthia Noble,40.35432023,296,09/08/2020 8:59
153,Regina Lee,1573.463373,25,09/08/2020 8:43
154,Jason Williams,9323.36491,93,09/08/2020 8:40
155,John Coleman,1945.142713,135,09/08/2020 8:51
156,Richard Bray,8649.519381,254,09/08/2020 8:47
157,Ariana Taylor,2.014433452,242,09/08/2020 8:38
158,Jeffrey Johnson,5794.480281,39,09/08/2020 8:41
159,Steven Wilson,924.6139532,71,09/08/2020 8:51
160,Catherine Thomas,7004.235338,22,09/08/2020 8:55
161,Steven Johnson,7918.116539,111,09/08/2020 8:52
162,Lauren Evans,841.3067938,259,09/08/2020 8:50
163,Kristin Webster,8118.595108,150,09/08/2020 8:58
164,Sean Rodriguez,698.4396565,102,09/08/2020 8:52
165,Craig Contreras,658.8376594,151,09/08/2020 8:56
166,Blake Anthony,3019.117489,92,09/08/2020 8:39
167,Todd Woods,2114.308482,237,09/08/2020 8:30
168,Marissa Kramer,27.14068096,4,09/08/2020 8:35
169,Bianca Brown,4263.409422,211,09/08/2020 8:34
170,Michelle Meadows,4197.739375,200,09/08/2020 8:53
171,Michelle Ramirez,1196.413321,292,09/08/2020 8:55
172,Jennifer Moss,2216.754386,111,09/08/2020 8:43
173,Michelle Armstrong,146.5064284,156,09/08/2020 8:58
174,Jeffrey Walton,352.9812812,18,09/08/2020 8:52
175,Joseph Smith,3615.767893,87,09/08/2020 8:59
176,Jacqueline Trevino,335.062186,134,09/08/2020 8:59
178,Christian Payne,929.4025108,145,09/08/2020 8:51
179,Crystal Roberts,2495.029367,87,09/08/2020 8:35
180,Edgar Bradford,5005.095364,150,09/08/2020 8:39
181,Edward Richards,8740.168449,232,09/08/2020 8:33
182,Mrs. Holly Solomon,2058.402691,164,09/08/2020 8:56
183,Amanda Ramirez,3708.743359,142,09/08/2020 8:56
184,Emma Thompson,3961.806098,132,09/08/2020 8:30
185,Michael Haney,2147.165219,181,09/08/2020 8:58
186,Gary Simmons,1011.034376,155,09/08/2020 8:39
187,George Valdez,10628.78531,59,09/08/2020 8:30
188,Travis Livingston,7724.865754,140,09/08/2020 8:56
189,Ann Collins,707.7128895,275,09/08/2020 8:44
190,Leslie Robinson,1382.171453,96,09/08/2020 8:35
191,Nicholas Taylor,4019.757039,167,09/08/2020 8:54
192,Jacob Byrd,2639.419885,209,09/08/2020 8:42
193,Jessica Howell,1673.094722,58,09/08/2020 8:56
194,Cynthia Mitchell,4206.634908,59,09/08/2020 8:30
195,Jennifer Dawson,3574.000181,219,09/08/2020 8:36
196,Ryan Perez,463.5752081,143,09/08/2020 8:50
197,Brandon Browning,2297.255588,46,09/08/2020 8:46
198,Dr. Stefanie Jimenez DDS,45.47743572,175,09/08/2020 8:32
199,Laurie Cooke,1012.458762,298,09/08/2020 8:48
200,Robert Abbott,765.9912979,43,09/08/2020 8:30
201,Erica Alvarez,697.2657642,89,09/08/2020 8:46
202,Mark Mason,2524.630949,86,09/08/2020 8:40
203,Rhonda Kaufman,3081.751072,86,09/08/2020 8:48
204,Bobby Kirby,4765.398919,256,09/08/2020 8:59
205,Valerie Heath,3208.789388,167,09/08/2020 8:33
206,William Lynch,11814.21249,297,09/08/2020 8:31
207,Timothy Dawson,1823.718633,175,09/08/2020 8:41
208,Danielle Williams,2669.533823,3,09/08/2020 8:53
209,Jeffrey King,1020.464518,133,09/08/2020 8:56
210,Lindsey Henderson,493.7007436,0,09/08/2020 8:31
211,Lauren Rasmussen,105.0848675,276,09/08/2020 8:40
212,James Hall,3229.533863,109,09/08/2020 8:39
213,Tiffany Sanchez,612.5043582,54,09/08/2020 8:45
214,Michelle Johnson,1371.84532,149,09/08/2020 8:36
215,Sabrina Reeves,708.8603194,177,09/08/2020 8:47
216,Kelly Thomas,802.0508122,22,09/08/2020 8:31
217,David Combs,3051.095884,45,09/08/2020 8:34
218,Andrew Sims,657.2117395,64,09/08/2020 8:53
219,Michael Bautista,707.7295719,21,09/08/2020 8:42
220,Drew Martin DDS,1782.262473,69,09/08/2020 8:51
221,Eric Rollins,5269.210673,199,09/08/2020 8:57
222,Sheila Brown,1694.27789,186,09/08/2020 8:40
223,Jason Harvey,7017.409087,36,09/08/2020 8:54
224,James Henderson,2607.655783,109,09/08/2020 8:46
225,Gloria Washington,9703.461193,260,09/08/2020 8:37
226,Mario Smith,3128.506507,26,09/08/2020 8:42
227,Jennifer Turner,8488.946001,53,09/08/2020 8:58
228,Anthony Young,2098.482203,273,09/08/2020 8:31
229,Ashley Bell,336.070719,136,09/08/2020 8:34
230,Cameron Mills,5946.001339,264,09/08/2020 8:56
231,James Oneal,3933.839692,138,09/08/2020 8:57
232,Brenda Palmer,2134.812303,271,09/08/2020 8:34
233,Melissa Dixon,333.5795418,272,09/08/2020 8:59
234,Stephen Thompson,2755.172362,175,09/08/2020 8:32
235,Mark Gregory,3873.343881,158,09/08/2020 8:46
236,Charles Maldonado,1988.577552,232,09/08/2020 8:58
237,Jamie Barnes,2783.785972,208,09/08/2020 8:57
238,Cynthia Brandt,11744.81176,228,09/08/2020 8:43
239,Darrell Hale,5701.654455,264,09/08/2020 8:37
240,Duane Herring,198.000406,92,09/08/2020 8:46
241,Donna Love,3003.280692,46,09/08/2020 8:53
242,John Logan,602.7550054,284,09/08/2020 8:31
243,Jennifer Faulkner,9610.554635,216,09/08/2020 8:50
244,Rebecca Thompson,3870.709856,35,09/08/2020 8:58
245,Matthew Vazquez,1425.670749,207,09/08/2020 8:37
246,Judy Yu,4216.329415,263,09/08/2020 8:37
247,Jessica Guerrero,2354.670539,87,09/08/2020 8:37
248,Susan Reed,2218.312291,89,09/08/2020 8:54
249,Jeremy Cruz,4733.370072,272,09/08/2020 8:31
250,Jennifer Haas,349.2947399,62,09/08/2020 8:50
251,Michael Lyons,3035.996618,140,09/08/2020 8:59
252,Jason West,3946.126614,176,09/08/2020 8:58
253,Michelle Downs,2835.974071,246,09/08/2020 8:55
254,Jacqueline Wyatt,520.1873907,192,09/08/2020 8:52
255,Cody Day,542.8591758,23,09/08/2020 8:50
256,Kayla Petersen,10973.36619,133,09/08/2020 8:34
257,James Perry,1751.677143,25,09/08/2020 8:32
258,Mark Simon,3383.963243,17,09/08/2020 8:32
259,Elizabeth Smith,200.2353873,210,09/08/2020 8:34
260,Daniel Ross,5232.815979,109,09/08/2020 8:45
261,Thomas Oneal,111.2582545,294,09/08/2020 8:38
262,Mitchell Williams,2807.424908,268,09/08/2020 8:40
263,Kevin King,4915.310015,215,09/08/2020 8:51
264,Elizabeth Odom,2748.839,9,09/08/2020 8:35
265,Brady Daniels,10338.86318,240,09/08/2020 8:55
266,Stephen Pena,76.54644834,51,09/08/2020 8:55
267,James Johnson,3251.110675,28,09/08/2020 8:49
268,Jennifer Bell,2075.594224,65,09/08/2020 8:59
269,Wendy Brown,4830.059717,39,09/08/2020 8:51
270,Jeremy Schultz,4515.686346,124,09/08/2020 8:34
271,Johnathan Miller,2279.844774,163,09/08/2020 8:37
272,Sharon Bowers,277.6451856,114,09/08/2020 8:37
273,Adrian Jones,3641.0451,138,09/08/2020 8:36
274,Tina Anderson,983.8700611,50,09/08/2020 8:58
275,Emily Koch,1481.157783,47,09/08/2020 8:39
276,Katelyn Thompson,621.7872245,183,09/08/2020 8:39
277,Shane Mayer,7426.523717,91,09/08/2020 8:36
278,Tina Murphy,5367.444253,89,09/08/2020 8:40
279,Mrs. Jill Allen,3816.124608,278,09/08/2020 8:50
280,Jeffrey Mueller,2879.05977,178,09/08/2020 8:41
281,Patrick Eaton,9536.893146,166,09/08/2020 8:40
282,Jason Meyer,2130.680131,47,09/08/2020 8:56
283,Derek Barnett,1620.884356,100,09/08/2020 8:40
284,Charles Martinez,3437.93463,223,09/08/2020 8:49
285,Jesse Huber,716.0856866,206,09/08/2020 8:47
286,Kendra Olson,1081.915749,136,09/08/2020 8:59
287,Nicole Gross,2866.831529,178,09/08/2020 8:37
288,Elizabeth Hill,1478.055393,3,09/08/2020 8:52
289,Christina Willis,569.5963157,224,09/08/2020 8:44
290,Anthony Mitchell,3918.671798,49,09/08/2020 8:41
291,Janet Hall,613.4279715,257,09/08/2020 8:51
292,Amanda Lang,249.4053419,80,09/08/2020 8:58
293,Jacqueline Roberson,867.7783292,53,09/08/2020 8:32
294,Sharon Obrien,4166.584417,63,09/08/2020 8:37
295,Steven Johnson,1738.314889,183,09/08/2020 8:48
296,Rebecca Rodriguez,1219.244193,240,09/08/2020 8:38
297,Nicole Anderson,1806.307228,135,09/08/2020 8:58
298,Steven Mcdonald,173.6985428,50,09/08/2020 8:45
299,Kimberly Boyd,2375.805042,126,09/08/2020 8:47
0,Amy Berger,4857.658842,199,09/08/2020 9:19
1,Michael Curry,4434.925588,122,09/08/2020 9:10
2,Robert Ramirez,5045.261418,14,09/08/2020 9:05
3,Derek Gonzalez,2489.651156,164,09/08/2020 9:01
4,Gregory Fischer,139.6268623,179,09/08/2020 9:27
5,Erica Walker,2743.892311,229,09/08/2020 9:26
6,Bradley Collins,4887.464779,197,09/08/2020 9:17
7,James Rodriguez,1298.556309,222,09/08/2020 9:17
8,Brandy Padilla,16541.17314,284,09/08/2020 9:27
9,Mark Taylor,1859.080998,278,09/08/2020 9:11
10,Molly Norris,2327.942885,133,09/08/2020 9:08
11,Dillon Jenkins,1788.79631,208,09/08/2020 9:02
13,Lauren Gonzalez,291.0382923,134,09/08/2020 9:04
14,James Dean,4005.800838,116,09/08/2020 9:00
15,Sheila Cook,2140.794788,123,09/08/2020 9:08
16,Cassandra Wolfe,4750.210386,170,09/08/2020 9:12
17,Trevor Le,6238.48682,167,09/08/2020 9:22
18,Laura Yang,11546.17363,173,09/08/2020 9:08
21,Laurie Jordan,7267.833917,169,09/08/2020 9:18
22,Lori Smith,2626.328138,2,09/08/2020 9:18
23,Jennifer Whitehead,1401.104737,53,09/08/2020 9:11
24,Matthew Holland,2776.336947,135,09/08/2020 9:07
25,Jenna Garcia,100.5660431,2,09/08/2020 9:12
26,Hannah Walker,3940.582748,59,09/08/2020 9:24
27,Tony Wong,9768.459775,21,09/08/2020 9:08
28,Christie Lee,261.053427,127,09/08/2020 9:17
29,Kevin Hood,1631.514732,258,09/08/2020 9:22
30,Ashley Booth,1260.941292,169,09/08/2020 9:19
31,Neil Miller Jr.,3446.224227,289,09/08/2020 9:07
32,Sarah Mejia,4658.625716,58,09/08/2020 9:11
33,Kara Mcguire,1630.462307,69,09/08/2020 9:01
34,Leslie Barker,2867.308469,236,09/08/2020 9:06
35,Jennifer Anderson,10508.86778,212,09/08/2020 9:07
36,Savannah Torres,1110.596495,105,09/08/2020 9:02
37,Laura Daniel,901.0901264,145,09/08/2020 9:06
38,Mary Collins,282.7624626,12,09/08/2020 9:27
39,Mark Mcclure,632.853011,17,09/08/2020 9:24
40,Matthew Mahoney,1763.879525,281,09/08/2020 9:19
41,Renee Hancock,2509.603446,71,09/08/2020 9:15
42,David Chavez Jr.,6330.303273,6,09/08/2020 9:03
43,Douglas Brown,6250.005171,192,09/08/2020 9:25
44,Whitney Harper,2838.619533,277,09/08/2020 9:15
45,Michael Robinson,127.2410528,47,09/08/2020 9:27
46,Heather Saunders,15.15892704,188,09/08/2020 9:25
47,Mark Massey,7025.611,289,09/08/2020 9:06
48,Ann Smith,1467.218117,175,09/08/2020 9:14
49,Tyler Acevedo,67.94239903,57,09/08/2020 9:13
50,Ryan Hernandez,2637.044143,214,09/08/2020 9:16
51,Melinda Douglas,2069.214842,291,09/08/2020 9:16
52,Michelle Brooks,182.0589509,277,09/08/2020 9:15
53,Jennifer Guzman,1892.110857,258,09/08/2020 9:24
54,Maria Johnson,2965.690577,188,09/08/2020 9:11
55,Lisa Rogers,6188.40429,174,09/08/2020 9:21
56,Heather Stone,1499.300696,113,09/08/2020 9:21
57,Anna Davis,1789.524928,210,09/08/2020 9:06
58,Courtney Lee,1902.374208,231,09/08/2020 9:11
59,Harold Medina,3803.53815,117,09/08/2020 9:12
60,Brandy Brewer,110.2368319,142,09/08/2020 9:00
61,Richard Jacobs,575.425343,24,09/08/2020 9:14
62,Bobby Lopez,1768.718054,29,09/08/2020 9:19
63,Bethany Schroeder,3933.100572,0,09/08/2020 9:09
64,Christopher Turner,500.2027544,156,09/08/2020 9:14
65,Matthew Watson,1823.72539,272,09/08/2020 9:25
66,Austin Shelton,303.1121948,182,09/08/2020 9:10
67,Christopher Cantu,1794.927549,186,09/08/2020 9:27
68,Amanda Taylor,2360.589887,160,09/08/2020 9:00
69,Jennifer Wall,5950.203081,177,09/08/2020 9:25
70,Rachel Davis,9291.281138,168,09/08/2020 9:17
71,John Gutierrez,3806.659948,162,09/08/2020 9:24
72,Rhonda West,7191.855885,286,09/08/2020 9:05
73,Karen Wallace,1931.610804,148,09/08/2020 9:09
74,Destiny Young,1619.42434,92,09/08/2020 9:21
75,William Johnson,14874.7973,21,09/08/2020 9:02
76,Nicole Wise,88.79038798,9,09/08/2020 9:21
79,Claudia Duran,498.6329948,103,09/08/2020 9:17
80,Dawn Larson,1788.310359,227,09/08/2020 9:10
81,Aaron Solomon,9823.865582,281,09/08/2020 9:16
82,Gregory Blair,7417.637637,222,09/08/2020 9:14
83,Christopher Anthony,3247.068533,105,09/08/2020 9:24
84,Melissa Mccormick,3426.70295,205,09/08/2020 9:20
85,Crystal Hansen,11342.71661,157,09/08/2020 9:09
86,Janet Mcdonald,1733.036081,178,09/08/2020 9:21
87,Marissa Small,4889.597808,237,09/08/2020 9:05
88,Lauren Davis,4563.092022,272,09/08/2020 9:28
89,Kyle Garcia,6048.900235,130,09/08/2020 9:13
90,Nancy Morgan,1039.584096,79,09/08/2020 9:12
91,Anna Rivera,4358.353561,101,09/08/2020 9:14
92,Ryan Griffith,3569.611803,158,09/08/2020 9:12
93,Jessica Lynch,4067.422429,175,09/08/2020 9:08
94,Sara Duncan,591.637318,10,09/08/2020 9:26
95,Charles Harris,3103.644555,212,09/08/2020 9:02
96,Sabrina Hernandez,1541.298707,90,09/08/2020 9:25
97,Jaclyn Johnson,3187.300075,187,09/08/2020 9:05
98,Robert Reed,16152.30756,31,09/08/2020 9:26
99,Linda Barrera,1060.623384,212,09/08/2020 9:19
100,Ashley Downs,10050.22143,46,09/08/2020 9:01
101,Connie Morales,5205.895295,70,09/08/2020 9:05
102,Jose Ortiz,1794.019894,196,09/08/2020 9:04
103,Sara Gonzalez,2474.225337,58,09/08/2020 9:13
104,Melissa Baker,6276.516834,186,09/08/2020 9:02
105,Sarah Johnson,2854.583674,264,09/08/2020 9:02
106,Jeremy Brown,1516.374612,86,09/08/2020 9:02
107,Lisa Hill,2449.157375,52,09/08/2020 9:07
108,Darren Yates,4574.291509,283,09/08/2020 9:01
109,Kevin Gutierrez,3031.066698,60,09/08/2020 9:22
110,Derek Reyes,2467.252924,185,09/08/2020 9:07
111,Tyrone Mcconnell,3116.413038,204,09/08/2020 9:26
112,Jennifer Pham,1196.093121,162,09/08/2020 9:04
113,Tina Gillespie,2223.423194,146,09/08/2020 9:17
114,Lisa Flores,3372.02922,36,09/08/2020 9:18
115,Sean Green,5495.070997,272,09/08/2020 9:07
116,Leslie Keith,289.1217715,187,09/08/2020 9:27
117,Renee Jackson,398.4162241,255,09/08/2020 9:14
118,Mary Wilson,2489.064723,56,09/08/2020 9:12
119,Grace Wilkins,11205.15711,36,09/08/2020 9:01
120,George Anderson,6720.633983,25,09/08/2020 9:07
121,Rachel Rodriguez,6070.250503,5,09/08/2020 9:07
122,Jennifer Parker,1251.392227,299,09/08/2020 9:24
123,Karen Perkins,7644.538605,27,09/08/2020 9:20
124,Donald Brown II,1248.353595,83,09/08/2020 9:12
125,Mathew Prince,1551.039587,270,09/08/2020 9:07
126,Jeffery Mcclain,3017.219642,214,09/08/2020 9:08
127,Courtney Bentley,53.01368974,216,09/08/2020 9:23
128,Dwayne Padilla,1809.825899,0,09/08/2020 9:12
129,Tammy Maldonado,3407.703601,272,09/08/2020 9:05
130,Stacey Frank,104.709244,103,09/08/2020 9:22
131,James Savage,1603.855573,177,09/08/2020 9:07
132,Kevin Hill,3693.927946,48,09/08/2020 9:06
133,Sabrina Bennett,8512.006736,8,09/08/2020 9:28
134,Danny Silva,5222.719205,281,09/08/2020 9:29
135,Zachary Casey,6756.301958,104,09/08/2020 9:18
136,Joseph Rasmussen,6022.746882,52,09/08/2020 9:02
137,Christie Olson,9353.134751,116,09/08/2020 9:10
138,Stephanie Daugherty,4421.550657,119,09/08/2020 9:16
139,Samantha Richardson,2671.594639,264,09/08/2020 9:11
140,Janet Vaughn,2657.273414,166,09/08/2020 9:07
141,Laura Duncan,4534.751372,183,09/08/2020 9:19
142,Cynthia Middleton,1745.532094,46,09/08/2020 9:06
143,Clayton Holden,353.7667608,213,09/08/2020 9:17
144,Justin Mills,3705.568498,74,09/08/2020 9:01
145,Craig Nguyen,608.710765,240,09/08/2020 9:11
146,Charles Jones,2541.515075,209,09/08/2020 9:15
147,Amanda Smith,180.1696135,264,09/08/2020 9:20
148,Amy Anderson,2472.125481,124,09/08/2020 9:14
149,James Vance,11659.68599,238,09/08/2020 9:10
150,Candace Miller,912.1155702,94,09/08/2020 9:04
151,Ashley Norris,4900.317968,114,09/08/2020 9:00
152,Cynthia Noble,18402.49076,170,09/08/2020 9:01
153,Regina Lee,341.2779557,140,09/08/2020 9:14
154,Jason Williams,5115.690065,118,09/08/2020 9:10
156,Richard Bray,920.7052004,282,09/08/2020 9:18
157,Ariana Taylor,560.312443,298,09/08/2020 9:25
158,Jeffrey Johnson,3307.714068,275,09/08/2020 9:24
159,Steven Wilson,3288.751777,274,09/08/2020 9:03
160,Catherine Thomas,3632.78512,160,09/08/2020 9:10
161,Steven Johnson,1475.905716,180,09/08/2020 9:20
162,Lauren Evans,11915.26349,2,09/08/2020 9:17
163,Kristin Webster,1244.483548,150,09/08/2020 9:06
164,Sean Rodriguez,4942.237196,136,09/08/2020 9:18
165,Craig Contreras,2111.362427,151,09/08/2020 9:00
166,Blake Anthony,1008.498506,185,09/08/2020 9:24
167,Todd Woods,7932.490506,243,09/08/2020 9:26
168,Marissa Kramer,1682.653814,195,09/08/2020 9:10
169,Bianca Brown,2839.181273,107,09/08/2020 9:08
170,Michelle Meadows,3152.433661,51,09/08/2020 9:08
171,Michelle Ramirez,2553.583095,292,09/08/2020 9:05
172,Jennifer Moss,8155.072145,111,09/08/2020 9:03
173,Michelle Armstrong,1155.199071,156,09/08/2020 9:18
174,Jeffrey Walton,2354.637908,284,09/08/2020 9:20
175,Joseph Smith,3075.46854,52,09/08/2020 9:17
176,Jacqueline Trevino,4476.329039,4,09/08/2020 9:27
178,Christian Payne,853.6246701,170,09/08/2020 9:21
179,Crystal Roberts,4308.02778,47,09/08/2020 9:27
180,Edgar Bradford,263.5417883,150,09/08/2020 9:05
181,Edward Richards,4952.378057,232,09/08/2020 9:01
182,Mrs. Holly Solomon,2421.258968,164,09/08/2020 9:10
183,Amanda Ramirez,3449.964344,212,09/08/2020 9:09
184,Emma Thompson,5502.963555,132,09/08/2020 9:06
185,Michael Haney,3889.866666,181,09/08/2020 9:05
186,Gary Simmons,5367.704188,43,09/08/2020 9:12
187,George Valdez,2277.009929,128,09/08/2020 9:16
188,Travis Livingston,2893.897408,189,09/08/2020 9:27
189,Ann Collins,2887.475748,275,09/08/2020 9:02
190,Leslie Robinson,1372.844695,96,09/08/2020 9:14
191,Nicholas Taylor,579.0232351,148,09/08/2020 9:04
192,Jacob Byrd,17007.10128,209,09/08/2020 9:05
193,Jessica Howell,2444.684526,71,09/08/2020 9:07
194,Cynthia Mitchell,71.38526406,59,09/08/2020 9:13
195,Jennifer Dawson,2268.598104,1,09/08/2020 9:04
196,Ryan Perez,1891.130475,285,09/08/2020 9:20
197,Brandon Browning,1837.739448,157,09/08/2020 9:04
198,Dr. Stefanie Jimenez DDS,140.5067736,142,09/08/2020 9:20
200,Robert Abbott,1572.207385,6,09/08/2020 9:21
201,Erica Alvarez,3627.53503,89,09/08/2020 9:03
202,Mark Mason,1926.068244,118,09/08/2020 9:06
203,Rhonda Kaufman,1898.228253,86,09/08/2020 9:23
204,Bobby Kirby,2198.686542,256,09/08/2020 9:18
205,Valerie Heath,4461.417273,183,09/08/2020 9:17
206,William Lynch,120.8258323,48,09/08/2020 9:08
207,Timothy Dawson,9358.373951,239,09/08/2020 9:00
208,Danielle Williams,300.4921767,3,09/08/2020 9:15
209,Jeffrey King,4159.480579,289,09/08/2020 9:04
210,Lindsey Henderson,554.0936728,0,09/08/2020 9:08
211,Lauren Rasmussen,4670.831348,116,09/08/2020 9:07
212,James Hall,4196.992933,108,09/08/2020 9:02
213,Tiffany Sanchez,787.1601637,2,09/08/2020 9:29
214,Michelle Johnson,2102.434427,268,09/08/2020 9:20
215,Sabrina Reeves,6126.782519,177,09/08/2020 9:21
216,Kelly Thomas,2404.16231,225,09/08/2020 9:06
217,David Combs,587.6064245,181,09/08/2020 9:08
218,Andrew Sims,2992.263346,64,09/08/2020 9:21
219,Michael Bautista,2588.194281,204,09/08/2020 9:20
220,Drew Martin DDS,620.3414575,64,09/08/2020 9:25
221,Eric Rollins,6574.385262,79,09/08/2020 9:07
222,Sheila Brown,4173.253022,51,09/08/2020 9:03
223,Jason Harvey,3473.086478,247,09/08/2020 9:25
224,James Henderson,803.6553679,43,09/08/2020 9:25
225,Gloria Washington,307.2042149,46,09/08/2020 9:18
226,Mario Smith,658.6872062,26,09/08/2020 9:08
227,Jennifer Turner,8799.368555,4,09/08/2020 9:13
228,Anthony Young,3620.668568,189,09/08/2020 9:15
229,Ashley Bell,105.0243342,268,09/08/2020 9:05
230,Cameron Mills,9017.747201,264,09/08/2020 9:05
231,James Oneal,579.1266737,104,09/08/2020 9:00
232,Brenda Palmer,48.14868144,130,09/08/2020 9:18
233,Melissa Dixon,874.8300646,227,09/08/2020 9:04
234,Stephen Thompson,5020.397634,64,09/08/2020 9:21
235,Mark Gregory,9295.015094,58,09/08/2020 9:04
236,Charles Maldonado,2774.153992,137,09/08/2020 9:14
237,Jamie Barnes,5591.700672,96,09/08/2020 9:17
238,Cynthia Brandt,2699.943056,4,09/08/2020 9:13
239,Darrell Hale,563.8168725,245,09/08/2020 9:22
240,Duane Herring,5280.094795,7,09/08/2020 9:23
242,John Logan,2993.139676,23,09/08/2020 9:18
243,Jennifer Faulkner,1575.819711,173,09/08/2020 9:16
244,Rebecca Thompson,1972.181477,15,09/08/2020 9:08
245,Matthew Vazquez,3869.317396,225,09/08/2020 9:03
246,Judy Yu,3213.071183,263,09/08/2020 9:02
247,Jessica Guerrero,1819.154274,83,09/08/2020 9:05
248,Susan Reed,150.9062789,131,09/08/2020 9:23
249,Jeremy Cruz,202.7958315,248,09/08/2020 9:22
250,Jennifer Haas,3756.634135,253,09/08/2020 9:14
251,Michael Lyons,743.1793885,140,09/08/2020 9:02
252,Jason West,4985.039694,238,09/08/2020 9:09
253,Michelle Downs,486.1359853,246,09/08/2020 9:02
254,Jacqueline Wyatt,773.7906394,258,09/08/2020 9:24
255,Cody Day,412.3877579,28,09/08/2020 9:12
256,Kayla Petersen,7083.405248,242,09/08/2020 9:18
257,James Perry,850.8400381,231,09/08/2020 9:16
258,Mark Simon,2105.580784,148,09/08/2020 9:24
259,Elizabeth Smith,6794.519786,210,09/08/2020 9:20
260,Daniel Ross,11125.6142,77,09/08/2020 9:04
261,Thomas Oneal,2709.427855,114,09/08/2020 9:02
262,Mitchell Williams,488.8209466,268,09/08/2020 9:19
263,Kevin King,575.1895858,119,09/08/2020 9:28
264,Elizabeth Odom,3987.834325,9,09/08/2020 9:22
265,Brady Daniels,182.1115727,240,09/08/2020 9:26
266,Stephen Pena,3199.297989,82,09/08/2020 9:25
267,James Johnson,4133.535419,189,09/08/2020 9:10
268,Jennifer Bell,1378.355042,192,09/08/2020 9:07
269,Wendy Brown,5448.415035,90,09/08/2020 9:17
270,Jeremy Schultz,2182.389649,161,09/08/2020 9:26
272,Sharon Bowers,593.2428426,35,09/08/2020 9:02
273,Adrian Jones,2548.564916,138,09/08/2020 9:03
274,Tina Anderson,6007.260355,111,09/08/2020 9:18
275,Emily Koch,8295.251571,297,09/08/2020 9:18
276,Katelyn Thompson,396.0078308,289,09/08/2020 9:24
277,Shane Mayer,3497.408353,223,09/08/2020 9:14
278,Tina Murphy,959.179388,89,09/08/2020 9:20
279,Mrs. Jill Allen,287.4766679,217,09/08/2020 9:17
280,Jeffrey Mueller,1838.961778,264,09/08/2020 9:02
281,Patrick Eaton,1989.447548,69,09/08/2020 9:02
282,Jason Meyer,3658.726959,117,09/08/2020 9:29
283,Derek Barnett,8924.123345,276,09/08/2020 9:28
284,Charles Martinez,3460.085602,179,09/08/2020 9:05
285,Jesse Huber,1512.617555,113,09/08/2020 9:01
286,Kendra Olson,5596.993722,136,09/08/2020 9:15
287,Nicole Gross,4316.928349,117,09/08/2020 9:06
288,Elizabeth Hill,5002.410087,101,09/08/2020 9:23
289,Christina Willis,3402.629814,224,09/08/2020 9:25
290,Anthony Mitchell,308.3152696,15,09/08/2020 9:22
291,Janet Hall,4976.098514,132,09/08/2020 9:18
292,Amanda Lang,1179.268736,75,09/08/2020 9:13
293,Jacqueline Roberson,9732.442697,96,09/08/2020 9:00
294,Sharon Obrien,1873.143378,63,09/08/2020 9:18
295,Steven Johnson,498.4927502,214,09/08/2020 9:05
296,Rebecca Rodriguez,783.4344021,59,09/08/2020 9:08
297,Nicole Anderson,4147.832935,135,09/08/2020 9:25
298,Steven Mcdonald,1103.612783,115,09/08/2020 9:05
299,Kimberly Boyd,1445.46462,227,09/08/2020 9:13
0,Amy Berger,2507.999864,260,09/08/2020 9:42
1,Michael Curry,2878.855893,251,09/08/2020 9:40
2,Robert Ramirez,4892.439896,249,09/08/2020 9:54
3,Derek Gonzalez,1764.651348,21,09/08/2020 9:33
9,Mark Taylor,3898.566576,251,09/08/2020 9:33
10,Molly Norris,326.2315746,262,09/08/2020 9:37
16,Cassandra Wolfe,3522.055143,42,09/08/2020 9:38
17,Trevor Le,340.585763,52,09/08/2020 9:54
18,Laura Yang,3574.736427,95,09/08/2020 9:57
